summary,type
"convenient way to take Archiva proxies ""offline"" Im on a bad connection and proxying is very slow, making every archiva request a multiple of that slowness. I dont want to temporarily modify the configuration to disable the connectors or even to turn on failure caching which would help a little - but I would like to have an admin feature to temporarily turn off the proxy functionality altogether, considering Archiva ""offline"" but still serving requests, not that kind of offline .
",Improvement
cache-failure policy timeout should be easily configurable set in a plexus.xml deep in archiva-policy.jar,Improvement
"Error in update-db-project consumer during database scanning when a repo that has been removed was re-added again This was the error from the console
jvm     | -- , pool--thread- INFO  org.apache.maven.archiva.consumers.DatabaseUnprocessedArtifactConsumerupdate-db-project  - Adding project model to database - org.jruby.pluginsjruby-rake-plugin.RC-.-
jvm     | -- , pool--thread- ERROR org.apache.maven.archiva.consumers.DatabaseUnprocessedArtifactConsumerupdate-db-project  - Unable to process model homedengTestFilessample-local-repoorgjrubypluginsjruby-rake-plugin.RC-SNAPSHOTjruby-rake-plugin-.RC-.-.pom due to  javax.jdo.JDOUserException  Field org.apache.maven.archiva.model.ArchivaProjectModel.origin is null, but is mandatory as its described in the jdo metadata
jvm     | javax.jdo.JDOUserException Field org.apache.maven.archiva.model.ArchivaProjectModel.origin is null, but is mandatory as its described in the jdo metadata
jvm     |      at org.jpox.store.rdbms.fieldmanager.ParameterSetter.storeStringFieldParameterSetter.java
jvm     |      at org.jpox.state.StateManagerImpl.providedStringFieldStateManagerImpl.java
jvm     |      at org.apache.maven.archiva.model.ArchivaProjectModel.jdoProvideFieldArchivaProjectModel.java
...

Steps to reproduce
. Added a new m repository sample-local-repo which already exists in my local file system and has artifacts in it
. Scanned the repository
. Updated the database
. Removed the repository
. Added it back again, with the same name, identifier and location.
. Scanned the repository
. Updated the database this is where the error occurred
",Bug
"Saving configuration fails through the webapp. When modifying Proxy Connector through the web UI the following error occured
{code}
Unable to save configuration Unable to create configuration file devnull.marchiva.xml Not a directory
{code}

Geronimo runs as a user without login and with home dir set to devnull.",Bug
"Find Artifact page needs more onscreen informationinstructions Find Artifact

Search for
Checksum

Select the file you would like to locate in the remote repository. The entire file will not be uploaded to the server. See the progress bar below for progress of locally creating a checksum that is uploaded to the server after you hit ""Go!"".

This page and text and the Go button do not help the user understand what they canneed to do.

If they should do only one or the other, only one option should be available at a time.

Recommend changing Go to Submit, for consistency w Search page.",Improvement
"m request with classifier in version is not parsed as expected I have a lib that is built by maven. It also has a retrotranslator version, with classifier ""-backport"", as part of the build process.

When I try to get this lib from archiva, I get a , as the m path
    ""org.jmonitjarsjmonit-.-alpha--SNAPSHOT-backport.jar""
gets converted to
    ""orgjmonitjmonit.-alpha--SNAPSHOT-backportjmonit-.-alpha--SNAPSHOT-backport.jar""
and not
    ""orgjmonitjmonit.-alpha--SNAPSHOTjmonit-.-alpha--SNAPSHOT-backport.jar""


Ive no other example in mind of an artifact with a classifier in central to test with a non-SNAPSHOT.  ",Improvement
"regression  server-side relocation fails .-beta- introduces a regression in maven request handling 

simply try to get 
httplocalhostarchivarepositoryinternalservletapijarsservletapi-..jar


two causes  

. as fetchContentFromProxies MAY change the request pathInfo when relocation occurs, it MUST be called before resource file is build based on request.getLogicalResource.

. getLogicalResource is used to get the resource path. The value returned is not affected when the request PathInfo has been changed.

point  may require some changes in plexus DavServerRequest  compute the logical resource on-demand, or add a new public method to set it.


",Bug
"Browse shows results for all repositories, regardless of security. When browsing archiva using the browse link on the left hand navigation bar, the results are for all repositories, regardless of security.

This needs to be filtered based on access rights of the user.",Bug
"add some minimal hook in LegacyPathParser to allow exception management in artifact resolution Some existing artifacts are not available to maven. jaxen-.-FCS-full for example use by some core maven plugins can only be obtained by specifying a classifier ""full"". 

The maven request ""jaxenjarsjaxen-.-FCS-full.jar"" is converted as artifact  jaxen  jaxen  .-FCS-full , that doesnt exist.

The LegacyPathParser is allready very complex and works for many artifact, but cannot handle classifiers as they can be any string.

A solution to help archiva managers should be to use an resolution exception list 

if  exceptions.contains path  
        {
            String exception  exceptions.getProperty path ;
            String ref  exception.split """" ;
            artifact.setGroupId ref ;
            artifact.setArtifactId ref ;
            artifact.setVersion ref ;
            if  ref.length   
            {
                artifact.setClassifier ref ;
            }
            return artifact;
        }

based on a simple properties file 

jaxenjarsjaxen-.-FCS-full.jar  jaxenjaxen.-FCSfull

This would allow admins to quickly fix such issues and not require archiva to find a way to make legacy path deterministic.
",Improvement
" remote repository is added as managed repository Tried to add maven-repository.dev.java.netnonavrepository as Maven .x repository...result is a managed repository
Directory  	mavenarchivaapache-archiva-.-beta-binsolaris-sparc-maven-repository.dev.java.netnonavrepository

It works if I use http instead of . Copied it from httprepo.maven.orgmavenlogjlogj..logj-...pom",Bug
"purge does not delete the directory of a snapshot that is entirely removed this would be for the ""delete released snapshots"" purge most likely - I had .-SNAPSHOT not removed - but only the metadata and its checksums remained.
",Bug
"proxy connectors default policies for added repositories may not be optimal the default for snapshots and releases is ""ignored"" for updates. This is inconsistent with Maven default behaviour - should it be daily",Bug
"Test failure in RepositoryContentConsumerUtilTest Building from archivatrunk, using mvn clean build  from the root, JDK .._
 test is failing in RepositoryContentConsumerUtilTest

-------------------------------------------------------------------------------
Test set org.apache.maven.archiva.repository.scanner.RepositoryContentConsumerUtilTest
-------------------------------------------------------------------------------
Tests run , Failures , Errors , Skipped , Time elapsed . sec  FAILURE!
testExecutionorg.apache.maven.archiva.repository.scanner.RepositoryContentConsumerUtilTest  Time elapsed . sec   FAILURE!
junit.framework.AssertionFailedError 
  Expectation failure on verify
    processFile""pathtotest-file.txt"" expected , actual 
	at org.easymock.MockControl.verifyMockControl.java
	at org.apache.maven.archiva.repository.scanner.RepositoryContentConsumerUtilTest.testExecutionRepositoryContentConsumerUtilTest.java

",Bug
"Publish code coverage statistics on the project website I had to comment out the Cobertura plugin in the reporting section of the parent pom in order to get the site to build.

It was complaining about a missing cobertura.ser file in archiva-signature-consumers and archiva-applet.

Needs to be investigated and re-enabled, preferably with results aggregated at the top level.

See httpmaven.apache.orgarchivaref.-beta--SNAPSHOT for the latest docs and archivatrunkpom.xml for configuration.",Improvement
"Validation error on new repository creation and other fields under certain conditions When I try to create a new snapshot repository by web interface I obtain this validation error

Repository Purge By Days Older Than needs to be between  and .

even if field is correctly set to 
It is impossible to create a new repository!",Bug
"behaviour of ""delete released snapshots"" is incorrect problem  - it looks at ""allVersions"" instead of ""releasedVersions"" to get the highest released version. This means the existence of .-SNAPSHOT will delete ..-SNAPSHOT, even if they are in concurrent development

problem  - even the above change may not be correct - ..-SNAPSHOT may be developed after . is released.

The logic should instead delete ..-SNAPSHOT only if .. exists and so on for each snapshot.",Bug
"scanner checks timestamps, but some consumers will want to consume artifacts regardless currently, the repository scanner only processes files that have changed since a given time - however some consumers notable the repository purge will want to consume a file every time I was under the impression this was the case already. I believe the timestamp check should be delegated to the consumer.

Currently, the repository purge code does not work on most repositories because the artifacts have already been processed and so dont get scanned again.",Bug
"Newly created user cannot login A new user which has just been created cannot login to Archiva because the user is not validated yet. No email for the new user to validate hisher account is being sent to the user after the account is created. The work around is to click Resend Validation in the User Account page so a validation email is sent to the user and the user can login to Archiva after validating hisher account.

Should this be in redback

",Bug
"Unable to convert null repository config to archiva repository. Unable to convert null repository config to archiva repository.

I just deleted the default repositories and got a whole bunch of exceptions.

There also seems to be some first start schema exceptions in the logs also.",Bug
"Error  when searching an artifact by the checksum Trying to search some artifacts with their checksum I receive this error 

{code}
HTTP ERROR 

Exception in JSP WEB-INFjspresults.jsp

                                           version""${artifactModel.version}""
                   h
                   p
                     myshowArtifactLink groupId""${artifactModel.groupId}"" artifactId""${artifactModel.artifactId}""
                                          version""${artifactModel.version}"" versions""${artifactModel.versions}""
                   p
                 cwhen


Stacktrace

RequestURIarchivachecksumSearch.action

Powered by Jetty

{code}

acfebedefffa bsf-...jar

No results found 

dacfebebbbd jsp-api-..jar

No results found 

dbeefabe jstl-..jar

No results found 

ccedffedcaeecba jstl-..jar

No results found 

fcffdebeddfaf servletapi-..jar

No results found ",Bug
"Unable to download plugin SNAPSHOTs from proxy. Reported in IRC.

{noformat}
Arnaud Hi all
Arnaud is there someone who tried to test to proxy a repository with plugins snapshots
Arnaud like people.apache.orgmaven
Arnaud with the last beta
Arnaud Im not sure but I think I have an issue
brett Arnaud Ill try cleaning my local repo and see
wsmoak Arnaud  havent had time to test yet 
brett get in line 
Arnaud ;-
Arnaud I put archiva in debug
Arnaud I can get those plugins
Arnaud org.apache.maven.pluginsmaven-war-plugin..-.-
Arnaud org.apache.maven.pluginsmaven-surefire-plugin.-SNAPSHOT
joakim There were a host of plugin related fixed commitd yesterday.
joakim not sure your issue is related tho.
Arnaud in proxy connectors I have  cacheignored,releasesdisabled,snapshotshourly,checksumfix
joakim Arnaud, whats the remote repo url
Arnaud httppeople.apache.orgrepom-snapshot-repository
joakim lemme file the ticket.
{noformat}",Bug
"Duplicate repositories show up while editing. Environment Using a pre .-beta- archiva install that has been upgraded to .-beta-.
Situation When editing the repositories, the repositories get duplicated.

This is likely due to the fact that the configuration ""upgrade"" technique from repositories to managedRepositories and remoteRepositories is not removing the repositories section properly..

Several efforts in the code have been made to correct this, but with no success. See revision  in archivatrunk for details.",Bug
"Artifact type ""maven-plugin"" is not detected correctly in .toArtifactReference methods. When working from a path to an ArtifactReference, the maven-plugin type is not detected correctly.",Bug
"Proxy connector logic for getIfModified is backwards. The logic for fetching content that exists locally, and remotely, but hasnt changed remotely is backwards.

All fetches for new content results in a .getIfNewer with a modified timestamp of .
And all fetches for existing content results in .get request.",Bug
"Wrong generated links at root of repository browsing Browsing ""httplocalhostarchivarepositoryinternal"" with no trailing slash! all the links try to lead to archivarepositorystuff missing the repo name internal. It does not happen browsing ""httplocalhostarchivarepositoryinternal"" though with the trailing slash.",Bug
"Audit log is not populated when artifacts are deployed The audit.log file should contain an entry when any of the following events occurs create directory, remove directory, create file, modify file, remove file.

After a release, the audit.log file only contained

--  - Logging Initialized.

There are no other audit log files. I would have expected to see some with dates in the filename, the others are configured to roll on a daily basis.

Needs to be verified with .-beta- or later.",Improvement
"Adding the same repository twice will be redirected to an Edit Repository page. . Create a new repository
. Create another repository with the same values as 

No error will occur after creating  since this will be treated as an edit repository action instead of a create action.",Bug
"archiva should not delete the newest snapshot, regardless of age if the newest snapshot for a library is older than the configured number of days, then even that only viable snapshot getes deleted. I think the days option should only be used in conjunction with the retention count parameter.",Bug
"repair or remove commented out test cases in proxy module  commit r commented out two test cases

archiva-basearchiva-proxysrctestjavaorgapachemavenarchivaproxyManagedDefaultTransferTest.java     FIXME
archiva-basearchiva-proxysrctestjavaorgapachemavenarchivaproxyManagedLegacyTransferTest.java     FIXME

The tests are broken if uncommented - we need to check why they were commented out, and either fix the code, fix the tests, or remove them if they are no longer valid.",Bug
"unfinished scanning after NPE I repeatedly tried to index a mirror of central repository. In previous attempts, usually got  ""Too many files opened"" kind of errors. This time its a NPE, see attached console output",Bug
Localize all pages Move all hardcoded text in JSPs to a properties file,Improvement
"Proxied Repository causes Snapshot plugins to be selected We have proxied multiple repositories into the same local archiva repository.  This includes central, but also included the atlassian repository.

When we tried to release, we started getting problems that maven-deploy-plugin .-SNAPSHOT could not be found.  This seems to be because the atlassian repository has .-SNAPSHOT.

httprepository.atlassian.commavenorgapachemavenpluginsmaven-deploy-pluginmaven-metadata.xml

metadata
groupIdorg.apache.maven.pluginsgroupId
artifactIdmaven-deploy-pluginartifactId
version.-SNAPSHOTversion
	versioning
latest.-SNAPSHOTlatest
	versions
version.-SNAPSHOTversion
versions
lastUpdatedlastUpdated
versioning
metadata",Bug
"Unable to download snapshots behind proxy with authentication I am able to download artifacts from several remote repositories into the internal repository. But I cannot download any dependencies into the snapshots repository. I always get a http-Server redirected too many  times -error. I read that this error occurs if the proxy authentication properties are not set correctly in the http client. I am behind a proxy with basic authentication and an empty password. This configuration works fine for the internal repository, but not for the snapshot repository.

Here are the logs

INFO   | jvm     |   | -- , SocketListener- DEBUG org.apache.maven.archiva.proxy.RepositoryProxyConnectorsdefault  - Applying cache-failures policy with ignored
INFO   | jvm     |   | -- , SocketListener- DEBUG org.apache.maven.archiva.policies.PreDownloadPolicycache-failures  - OK to fetch, check-failures policy set to IGNORED.
INFO   | jvm     |   | -- , SocketListener- DEBUG org.apache.maven.archiva.proxy.RepositoryProxyConnectorsdefault  - Applying releases policy with disabled
INFO   | jvm     |   | -- , SocketListener- DEBUG org.apache.maven.archiva.policies.PreDownloadPolicyreleases  - OK to update, release policy does not apply for snapshot versions.
INFO   | jvm     |   | -- , SocketListener- DEBUG org.apache.maven.archiva.proxy.RepositoryProxyConnectorsdefault  - Applying snapshots policy with daily
INFO   | jvm     |   | -- , SocketListener- DEBUG org.apache.maven.archiva.policies.PreDownloadPolicysnapshots  - OK to update snapshots, local file does not exist.
INFO   | jvm     |   | -- , SocketListener- DEBUG org.apache.maven.archiva.proxy.RepositoryProxyConnectorsdefault  - Retrieving orgapachemavenartifactmaven-artifact.-SNAPSHOTmave
n-artifact-.-SNAPSHOT.pom from Apache Snapshots Repository if updated
INFO   | jvm     |   | -- , SocketListener- WARN  org.apache.maven.archiva.proxy.RepositoryProxyConnectorsdefault  - Download failureError transferring file
INFO   | jvm     |   | org.apache.maven.wagon.TransferFailedException Error transferring file
INFO   | jvm     |   |       at org.apache.maven.wagon.providers.http.LightweightHttpWagon.fillInputDataLightweightHttpWagon.java
INFO   | jvm     |   |       at org.apache.maven.wagon.StreamWagon.getIfNewerStreamWagon.java
INFO   | jvm     |   |       at org.apache.maven.archiva.proxy.DefaultRepositoryProxyConnectors.transferSimpleFileDefaultRepositoryProxyConnectors.java
INFO   | jvm     |   |       at org.apache.maven.archiva.proxy.DefaultRepositoryProxyConnectors.transferFileDefaultRepositoryProxyConnectors.java
INFO   | jvm     |   |       at org.apache.maven.archiva.proxy.DefaultRepositoryProxyConnectors.fetchFromProxiesDefaultRepositoryProxyConnectors.java
INFO   | jvm     |   |       at org.apache.maven.archiva.web.repository.ProxiedDavServer.applyServerSideRelocationProxiedDavServer.java
INFO   | jvm     |   |       at org.apache.maven.archiva.web.repository.ProxiedDavServer.fetchContentFromProxiesProxiedDavServer.java
INFO   | jvm     |   |       at org.apache.maven.archiva.web.repository.ProxiedDavServer.processProxiedDavServer.java
INFO   | jvm     |   |       at org.codehaus.plexus.webdav.servlet.multiplexed.MultiplexedWebDavServlet.serviceMultiplexedWebDavServlet.java
INFO   | jvm     |   |       at javax.servlet.http.HttpServlet.serviceHttpServlet.java
INFO   | jvm     |   |       at org.mortbay.jetty.servlet.ServletHolder.handleServletHolder.java
INFO   | jvm     |   |       at org.mortbay.jetty.servlet.WebApplicationHandler$CachedChain.doFilterWebApplicationHandler.java
INFO   | jvm     |   |       at com.opensymphony.webwork.dispatcher.FilterDispatcher.doFilterFilterDispatcher.java
INFO   | jvm     |   |       at org.mortbay.jetty.servlet.WebApplicationHandler$CachedChain.doFilterWebApplicationHandler.java
INFO   | jvm     |   |       at com.opensymphony.module.sitemesh.filter.PageFilter.doFilterPageFilter.java
INFO   | jvm     |   |       at org.mortbay.jetty.servlet.WebApplicationHandler$CachedChain.doFilterWebApplicationHandler.java
INFO   | jvm     |   |       at com.opensymphony.webwork.dispatcher.ActionContextCleanUp.doFilterActionContextCleanUp.java
INFO   | jvm     |   |       at org.mortbay.jetty.servlet.WebApplicationHandler$CachedChain.doFilterWebApplicationHandler.java
INFO   | jvm     |   |       at org.mortbay.jetty.servlet.WebApplicationHandler.dispatchWebApplicationHandler.java
INFO   | jvm     |   |       at org.mortbay.jetty.servlet.ServletHandler.handleServletHandler.java
INFO   | jvm     |   |       at org.mortbay.http.HttpContext.handleHttpContext.java
INFO   | jvm     |   |       at org.mortbay.jetty.servlet.WebApplicationContext.handleWebApplicationContext.java
INFO   | jvm     |   |       at org.mortbay.http.HttpContext.handleHttpContext.java
INFO   | jvm     |   |       at org.mortbay.http.HttpServer.serviceHttpServer.java
INFO   | jvm     |   |       at org.mortbay.http.HttpConnection.serviceHttpConnection.java
INFO   | jvm     |   |       at org.mortbay.http.HttpConnection.handleNextHttpConnection.java
INFO   | jvm     |   |       at org.mortbay.http.HttpConnection.handleHttpConnection.java
INFO   | jvm     |   |       at org.mortbay.http.SocketListener.handleConnectionSocketListener.java
INFO   | jvm     |   |       at org.mortbay.util.ThreadedServer.handleThreadedServer.java
INFO   | jvm     |   |       at org.mortbay.util.ThreadPool$PoolThread.runThreadPool.java
INFO   | jvm     |   | Caused by java.net.ProtocolException Server redirected too many  times 
INFO   | jvm     |   |       at sun.net.www.protocol.http.HttpURLConnection.getInputStreamHttpURLConnection.java
INFO   | jvm     |   |       at org.apache.maven.wagon.providers.http.LightweightHttpWagon.fillInputDataLightweightHttpWagon.java
INFO   | jvm     |   |       ...  more
INFO   | jvm     |   | -- , SocketListener- DEBUG org.apache.maven.archiva.proxy.RepositoryProxyConnectorsdefault  - Applying cache-failures policy with ignored
INFO   | jvm     |   | -- , SocketListener- DEBUG org.apache.maven.archiva.policies.PreDownloadPolicycache-failures  - OK to fetch, check-failures policy set to IGNORED.
INFO   | jvm     |   | -- , SocketListener- DEBUG org.apache.maven.archiva.proxy.RepositoryProxyConnectorsdefault  - Applying releases policy with disabled
INFO   | jvm     |   | -- , SocketListener- DEBUG org.apache.maven.archiva.policies.PreDownloadPolicyreleases  - OK to update, release policy does not apply for snapshot versions.
INFO   | jvm     |   | -- , SocketListener- DEBUG org.apache.maven.archiva.proxy.RepositoryProxyConnectorsdefault  - Applying snapshots policy with daily
INFO   | jvm     |   | -- , SocketListener- DEBUG org.apache.maven.archiva.policies.PreDownloadPolicysnapshots  - OK to update snapshots, local file does not exist.
INFO   | jvm     |   | -- , SocketListener- DEBUG org.apache.maven.archiva.proxy.RepositoryProxyConnectorsdefault  - Retrieving orgapachemavenartifactmaven-artifact.-SNAPSHOTmave
n-artifact-.-SNAPSHOT.jar from Apache Snapshots Repository if updated
INFO   | jvm     |   | -- , SocketListener- WARN  org.apache.maven.archiva.proxy.RepositoryProxyConnectorsdefault  - Download failureError transferring file
INFO   | jvm     |   | org.apache.maven.wagon.TransferFailedException Error transferring file
INFO   | jvm     |   |       at org.apache.maven.wagon.providers.http.LightweightHttpWagon.fillInputDataLightweightHttpWagon.java
INFO   | jvm     |   |       at org.apache.maven.wagon.StreamWagon.getIfNewerStreamWagon.java
INFO   | jvm     |   |       at org.apache.maven.archiva.proxy.DefaultRepositoryProxyConnectors.transferSimpleFileDefaultRepositoryProxyConnectors.java
INFO   | jvm     |   |       at org.apache.maven.archiva.proxy.DefaultRepositoryProxyConnectors.transferFileDefaultRepositoryProxyConnectors.java
INFO   | jvm     |   |       at org.apache.maven.archiva.proxy.DefaultRepositoryProxyConnectors.fetchFromProxiesDefaultRepositoryProxyConnectors.java
INFO   | jvm     |   |       at org.apache.maven.archiva.web.repository.ProxiedDavServer.fetchContentFromProxiesProxiedDavServer.java
INFO   | jvm     |   |       at org.apache.maven.archiva.web.repository.ProxiedDavServer.processProxiedDavServer.java
INFO   | jvm     |   |       at org.codehaus.plexus.webdav.servlet.multiplexed.MultiplexedWebDavServlet.serviceMultiplexedWebDavServlet.java
INFO   | jvm     |   |       at javax.servlet.http.HttpServlet.serviceHttpServlet.java
INFO   | jvm     |   |       at org.mortbay.jetty.servlet.ServletHolder.handleServletHolder.java
INFO   | jvm     |   |       at org.mortbay.jetty.servlet.WebApplicationHandler$CachedChain.doFilterWebApplicationHandler.java
INFO   | jvm     |   |       at com.opensymphony.webwork.dispatcher.FilterDispatcher.doFilterFilterDispatcher.java
INFO   | jvm     |   |       at org.mortbay.jetty.servlet.WebApplicationHandler$CachedChain.doFilterWebApplicationHandler.java
INFO   | jvm     |   |       at com.opensymphony.module.sitemesh.filter.PageFilter.doFilterPageFilter.java
INFO   | jvm     |   |       at org.mortbay.jetty.servlet.WebApplicationHandler$CachedChain.doFilterWebApplicationHandler.java
INFO   | jvm     |   |       at com.opensymphony.webwork.dispatcher.ActionContextCleanUp.doFilterActionContextCleanUp.java
INFO   | jvm     |   |       at org.mortbay.jetty.servlet.WebApplicationHandler$CachedChain.doFilterWebApplicationHandler.java
INFO   | jvm     |   |       at org.mortbay.jetty.servlet.WebApplicationHandler.dispatchWebApplicationHandler.java
INFO   | jvm     |   |       at org.mortbay.jetty.servlet.ServletHandler.handleServletHandler.java
INFO   | jvm     |   |       at org.mortbay.http.HttpContext.handleHttpContext.java
INFO   | jvm     |   |       at org.mortbay.jetty.servlet.WebApplicationContext.handleWebApplicationContext.java
INFO   | jvm     |   |       at org.mortbay.http.HttpContext.handleHttpContext.java
INFO   | jvm     |   |       at org.mortbay.http.HttpServer.serviceHttpServer.java
INFO   | jvm     |   |       at org.mortbay.http.HttpConnection.serviceHttpConnection.java
INFO   | jvm     |   |       at org.mortbay.http.HttpConnection.handleNextHttpConnection.java
INFO   | jvm     |   |       at org.mortbay.http.HttpConnection.handleHttpConnection.java
INFO   | jvm     |   |       at org.mortbay.http.SocketListener.handleConnectionSocketListener.java
INFO   | jvm     |   |       at org.mortbay.util.ThreadedServer.handleThreadedServer.java
INFO   | jvm     |   |       at org.mortbay.util.ThreadPool$PoolThread.runThreadPool.java
INFO   | jvm     |   | Caused by java.net.ProtocolException Server redirected too many  times 
INFO   | jvm     |   |       at sun.net.www.protocol.http.HttpURLConnection.getInputStreamHttpURLConnection.java
INFO   | jvm     |   |       at org.apache.maven.wagon.providers.http.LightweightHttpWagon.fillInputDataLightweightHttpWagon.java
INFO   | jvm     |   |       ...  more
",Bug
"Deletion of artifacts from Archiva Managed Repositories not being detected . Manually delete a tree of artifacts from the managed repository being used for testing, e.g. delete com. tree.
. In administration console select Repositories.
. Click ""Scan Repository Now"" for test repository where artifacts were deleted.
. Database  Update Database Now.
. Browse.

The index information has not been updated and the entire tree just deleted can still be browsed.  Similarly, if you update a single POM for an artifact and its MDSHA files, then refresh, the changes are not reflected in the browser information for the POM",Bug
"Checksum files shamd are not kept up to date on maven-metadata.xml files. When the maven-metadata.xml files are updated, the associated sha and md checksums are not updated with it.",Bug
"regression reports now show  results as a paged result that is empty in the past, I remember getting a good error message when the reports returned  results, but now I just get

Page  

The links do nothing.

Also, Im not sure why the text in the menu was changed to ""pick report"" Its not like one is being selected for later use, and the other menu items under that menu are not verbs.",Bug
Cleanup index of artifacts that are no longer in the repository This was left out from MRM-,Bug
"not possible to configure purge by retention count currently, this is activated by a  value in the  days field, but the validation prevents that from happening.

I believe the behaviour should be as follows
- the retention count is the minimum number to retain - this many are guaranteed. Valid values are  
- the  of days is the actual filter applied. Valid values are  

So, the retained snapshots is the union of the two sets of results.

However, the retention count still does not apply to something that is handled by ""delete released snapshots"", these should always be deleted in their entirety.",Bug
"proxy should apply repository purge rules as a pre-download policy to prevent unnecessary downloads currently, it will download the artifact, then delete it. This would be more effective as a pre-download policy",Bug
"Replace jasperreports with DataVision due to licensing. Due to the license of JasperReports, we need to remove it from the codebase.

We can use the DataVision library in place of Jasper Reports.

Available Here httpdatavision.sourceforge.net",Improvement
"proxy connectors cache failures options are confusing I think this should be renamed to just ""failures"" which can be ""cached"" or ""ignored"", or otherwise be changed to a yesno value for ""cached failures"".",Bug
"proxy connectors - move updown should not show when its not possible it seems in beta- that there was a change to the layout of the proxy connector pages, and it has ordering now. However, ""up"" still appears on the first one, as does ""down"" on the last, even though they arent relevant.",Bug
"Ability to AggregateReport on a variety of artifact criterium In addition to basic summary information on the total  of files in the Maestro Repository Manager MRM - we need to support the following other basic summary information

a number of uniquediscrete projects based on combo of GroupID and ArtifactID - or is it just ArtifactID
b number of unique communitycompany projects based on GroupID
c number of wars, jars, ears, etc. by file extension type
d number of source files
e number of metadata files
f number of artifacts w a certain license type also number of artifacts with no license info
g number of projects RELATED to a unique communitycompany

there are other stats, but they are more historical, qualitative vs. quantitative - should I put them all here or separate as another issue",New_Feature
"Archiva cannot compile and pass tests on JDK . When using JDK ., Archiva cannot compile and pass all of its unit tests.",Bug
"In Repository Browse, the first unique snapshot version clicked is getting persisted in the request resulting to version does not match error The first unique snapshot version you clicked is getting persisted in the request thats why the DatabaseUnprocessedArtifactConsumer gets the version does not match error when the actual requested artifacts pom file is compared with the version in the request.


Lets say you have the following in your repository, so from the Browse page..

top  org  jruby  plugins  jruby-rake-plugin
Versions

     .RC-.-
     .RC-.-
     .RC-.-
     .RC-.-
     .RC-SNAPSHOT


. Click  .RC-.-, the artifact info will be displayed.

. Now go back to the previous page and click .RC-.-, this would be displayed Unable to find project model for org.jruby.pluginsjruby-rake-plugin.RC-.-. in the page.. and from the logs you will see the following error

jvm     | -- , SocketListener- WARN  org.apache.maven.archiva.consumers.DatabaseUnprocessedArtifactConsumerupdate-db-project  - Project Model groupId  org.jruby.plugins
jvm     | artifactId  jruby-rake-plugin
jvm     | version  .RC-.- version .RC-.- does not match the pom files version .RC-.-
jvm     | -- , SocketListener- WARN  org.apache.maven.archiva.consumers.DatabaseUnprocessedArtifactConsumerupdate-db-project  - Invalid or corrupt pom. Project model groupId  org.jruby.plugins


. Go back again to the previous page and click .RC-.-, this would be displayed Unable to find project model for org.jruby.pluginsjruby-rake-plugin.RC-.-. in the page.. and from the logs you will see the following error

jvm     | -- , SocketListener- WARN  org.apache.maven.archiva.consumers.DatabaseUnprocessedArtifactConsumerupdate-db-project  - Project Model groupId  org.jruby.plugins
jvm     | artifactId  jruby-rake-plugin
jvm     | version  .RC-.- version .RC-.- does not match the pom files version .RC-.-
jvm     | -- , SocketListener- WARN  org.apache.maven.archiva.consumers.DatabaseUnprocessedArtifactConsumerupdate-db-project  - Invalid or corrupt pom. Project model groupId  org.jruby.plugins


Notice that the one being added in the database is still the first unique version you clicked, which is .RC-.-.",Bug
"Release policy of disabled fails all metadata requests. Unable to successfully download maven-metadata.xml files when the release policy is set to disabled.

To reproduce it
 Setup a proxy connector to repo of snapshots at apache  httppeople.apache.orgrepom-snapshot-repository
a Set the Release policy to ""disabled"".

 And in your project you add this plugin declaration 
{codexml}
plugin
  groupIdorg.apache.maven.pluginsgroupId
  artifactIdmaven-assembly-pluginartifactId
  version.-beta--SNAPSHOTversion
plugin
{code}

 Attempt to compile the project.
",Bug
"Some maven  requests are treated as maven  requests We requested the following artifacts from our public Archiva instance which resulted in the attached error.txt
fopfoptrunk--atlassian - maven.atlassian.comrepositorypublicfopfoptrunk--atlassianfop-trunk--atlass
org.hibernatejtidyr- - maven.atlassian.comrepositorypublicorghibernatejtidyr-jtidy-r-.jar

Brett looked at this and said that Archiva is interpreting both of these urls as maven requests and breaking.",Bug
"For upgrade, assume that existing users have been verified pre-beta- Hey guys,
Upgraded my Archiva instances to beta- from a beta- SNAPSHOT and noticed that none of the user accounts could be accessed because they had not been verified with the user via email.

Can we assume when archiva is upgraded that all existing users have been verified in this case",Bug
"Appearance Actions do not work when ${user.home} is invalid. The reliance on maven core components with regards to Appearance  Company Info  Edit Pom actions, prevents server installations without a valid user $HOME directory.  such as devnull 

We should migrate away from maven core components at our earliest opportunity.",Bug
"Search results return results for all repositories, regardless of security. The UserAllowedToSearchRepositoryPredicate needs to be finished.
It should take the current user, their RBAC roles, and filter based on the roles available to the user.",Bug
