summary,type
classloader leak as remove is not called on threadlocals in storyrunner h overview storyrunner uses threadlocals however does not call remove on them after use which leads to a classloader leak in our application which uses a long running thread to load and run stories ,Bug
allow mapping of examplestable rows to annotated custom types the idea is to map the examplestable rows to match a business object so instead of having a method like this given some table public void givenanexamplestable examplestable table we 'd have something like this given some table public void givenacustombusinessobject mycustomobject myobject or a list of business objects given some table public void givenacustombusinessobject list mycustomobject myobjectlist this can be done in ways annotation based mapping asparameters public class mycustomobject parameter name column private string col parameter name column private boolean col named based mapping using the name of the field as the parameter name ,Improvement
translating keywords in the eclipse plugin depending on the jbehave version someone uses the keywords are different especially if another language is used for instance it used to be gegebenestories in jbehave but now it is vorgegebenestories the jbehave eclipse plugin uses jbehave nationalization resource files but you can not assume that the user is using that jbehave version a solution would be if the user can translate the keywords himself in the eclipse preferences according to the jbehave version he uses for instance i could change the value from gegebenestories to vorgegebenestories in the eclipse preferences since i use jbehave ,Improvement
disable timeout in debuggingmode it should be the default behavior in debugging mode to disable the timeout a first poc implementation can be reviewed in branch notimeoutindebugmode in the fork git github com picpromusic jbehave core git or via browser here a diff can be viewed here ,Improvement
ca n't run stories as embeddables i am attempting to run stories as embeddables i have been able to successfully run them using the embedder but have not figured out how to run them using embeddables i have also posted more information about my problem here thank you ,Bug
allow retrieval of stories via rest api add jbehave rest module to allow retrieval of stories resources via rest apis ,New Feature
timeout should be applied to stories only hi as i read the specification of a timeout it is setting the controls to let a story time out when a specified amount of time has passed by the name this is a setting per story so when i have a timeout of s per story i should be able to have stories which take seconds each the way it is implemented is different though the storymanager measures the start time right after it kicked off all stories and is waiting for all of them to be completed code public void waituntilalldoneorfailed batchfailures failures long start system currenttimemillis boolean alldone false while alldone alldone true for runningstory runningstory runningstories values future throwablestory future runningstory getfuture if future isdone alldone false long durationinsecs storydurationinsecs start long timeoutinsecs embeddercontrols storytimeoutinsecs if durationinsecs timeoutinsecs story story runningstory getstory storyduration storyduration new storyduration durationinsecs timeoutinsecs embeddermonitor storytimeout story storyduration storyrunner cancelstory story storyduration future cancel true break code ,Bug
inline comments can you please support inline comments like in the example below noformat examples accountnr city private customer zuerich zuerich company customer basel noformat the above example does not work neither with nor with as it seems comments can only start on a new line in jbehave so a workaround would be noformat examples accountnr city private customer zuerich zuerich company customer basel noformat but this is not so readable as the inline comments since it destroys the layout of the example table quite a bit ,Improvement
build issue can not find org jenkins ci annotation indexer jar in http repol maven org maven when running jbehave i get this error when building error failed to execute goal org kohsuke access modifier checker enforce default enforce on project jbehave hudson plugin execution default enforce of goal org kohsuke access modifier checker enforce failed plugin org kohsuke access modifier checker or of its dependencies could not be resolved failure to find org jenkins ci annotation indexer jar in was cached in the local repository resolution will not be reattempted until the update interval of central has elapsed or updates are forced help ,Bug
multithreaded junitstories are running but not running concurrently when running several multithreaded junitstories the tests run in multiple threads as intended but do not run concurrently this is evident because when they 're run and the steps are printed on the screen all of them are separated by story and the test time is n't any faster than when thread is run when i ran the threads example from jbehave org in multiple threads i could easily tell all of the steps from the tests were running concurrently because different scenarios from different tests were all jumbled together when the test ran but this is not the case when i run my tests is there a specific reason my tests are not running in concurrency even though they are running in multiple threads ,Bug
allow configuration of report view encoding the jbehave html reports are created using encoding iso normally there should be no problems with umlauts when using this encoding but nevertheless my umlauts in the story name are not shown correctly when opening the jbehave reports html file in a browser this is why the link to the details of the result for that story is broken if i change the browser encoding to utf the umlaut is displayed correctly why does this occur because my eclipse project is set to utf to be used as default encoding and jbehave uses in its html generation template hardcoded iso jbehave produces this line in the html and the browser displays it initially in this encoding meta http equiv content type content text html charset iso some ideas to improve this instead of charset iso it could be used charset utf or it could be made configurable via the mostusefulconfiguration ,Improvement
changing the default of usedelimiternamedparameters i discovered that there is a problem with parameter injection if it is not configured in a special way see the example below all values should be injected but that does not work only is injected correctly parameters from an examples table are not injected in an expected way if mostusefulconfiguration is not set like useparametercontrols new parametercontrols usedelimiternamedparameters true the default is false for using delimeter named parameters i suggest du use true as the default instead see the discussion in the mailing list scenario example given the account data from creditaccount is known and remembered and the account data from debitaccount is known and remembered and the account data from is known and remembered and the account data from account is known and remembered examples creditaccount debitaccount account ,Improvement
support for provided scope dependencies as per discussion jbehave maven plugin never uses provided scope dependencies this is a pain for us as we package all libraries in separate modules so they 're always in provided scope having all of them explicitly changed to compile scope is way too much work according to the conversation in the thread the plugin uses requiresdependencyresolution which has scope runtime by default excluding provided scope according to mojoapispecification it 's just a matter of changing it to for example compile runtime to have dependencies from other scopes as well ,New Feature
 ignore annotation ignored the jbehave runner ignores the ignore annotation i e it actually runs testcase s marked with ignore ,Bug
add scenario specific filters as anchors of givenstories paths as a story writer i find that rather often scenario depends on another in its given clause so i would like to use something like this code givenstories path to story id scenarioid code where i d is the meta tag of the scenario code scenario meta id scenarioid code ,New Feature
failures at beforestories is not being transmited to junit viewer given that i 'm running a test using a embedder annotatedpathrunner using eclipse ide and that i set ignorefailureinstories to false when failures occurs on method tagged by beforestories the console shows that a failure have occurred and the junit viewer is showing a wrong green result,Bug
allow before after steps in givenstories scenarios to not be executed as a developer i would like support for parameterised before afterscenarios to indicate their usage with givenstories so that when i am using givenstories i can prevent before afterscenarios executing twice ,Improvement
add spanish language support hi i downloaded the plugin which integrates jbehave and eclipse and i noted the language spanish we use for scenarios is not included in the plugin so it does n't recognize jbehave keywords is there any way to include this language to the supported ones ,Improvement
jenkins plugin all scenarios duration is when using jbehave jenkins plugin to publish test results the duration column is always this is a known xunit issue that were solved in xunit plugin version current is possible solution is to update the xunit version jbehave uses ,Bug
xml format is broken when story is cancelled when the story is cancelled due to for example story timeout xml reporter generates broken xml just misses scenario end tag part of malformed report code step outcome successful and the parameter param parameter smth happened step scenario scenario keyword scenario title test scenario step outcome successful given the user is on the index page step step outcome successful and parameter apos st parameter column width is parameter u parameter step cancelled keyword story cancelled durationkeyword duration durationinsecs story code ,Bug
easier and safer configuration of default locale affecting keyword language currently there is no easy and safe way to configure another locale for the keywords in my mind i know that it is described here but it has to be configured in several places which might work today but not in a future version of jbehave furthermore new parameterconverters examplestableconverter keywords does not work since there is no such constructor so i had the idea to set this private final field by reflection to my desired german locale org jbehave core i n localizedkeywords default locale see the code below for how i solved it it works basically but it is not nice to solve it this way although i applied single source principle so i suggest that jbehave provides an dedicated api to set the default locale without jbehave users have to use reflection in order to achieve this single source language configuration a quick solution would be to make the localizedkeywords default locale public and not final but that would not be so nice i know you know your jbehave framework better than me i hope you have an idea how to provide that api in a well designed way maybe instead of usekeywords it could be done with uselocale just an idea that locale would affect keyword language and all other language dependent parts of jbehave having such an api for configuring locale can be even helpful for jbehave issue i think since it would be easier to realize and more safe and maintainable for future versions of jbehave code private void setgermanlocale try field localefield localizedkeywords class getdeclaredfield default locale setfinalstatic localefield locale german catch nosuchfieldexception securityexception e e printstacktrace private void setfinalstatic field field object newvalue field setaccessible true try field modifiersfield field class getdeclaredfield modifiers modifiersfield setaccessible true modifiersfield setint field field getmodifiers modifier final field set null newvalue catch nosuchfieldexception securityexception illegalargumentexception illegalaccessexception e throw new runtimeexception e code ,Improvement
allow export via rest of filesystem resources found in source path the resources to export via rest should be found via a filesystem scan providing an includes pattern ,Improvement
show pending story status in crossreference show boolean pending story status next to failed status ,Improvement
improve default report the current report suffers from lack of information i 'm working on a bit project and most of the people prefer the junit report provided on jenkins ci i think that the default report should have more information regrading step failure add full stacktrace and as much information as possible step duration filtering for the report table ex show only failed success save run information in order to see results over time cheers,Improvement
support for accented letters in step pattern placeholder names as it seems jbehave does not support multilanguage for parameter names unfortunately this jira is not configured for umlauts so i can not paste the text into this ticket see the first attached screenshot please for how the step looks like with umlauts jbehave does not like the parameter names containing umlauts since they contain non ascii characters this applies both to the eclipse plugin and the core execution please see the attached screenshots which illustrate the problem can you please fix that so that umlauts are supported in jbehave parameter names ,Improvement
build error with jdk adopt openjdk feedback just run the build mvn s settings xml clean install pexamples gui exception in thread main java awt awterror unable to load awt toolkit sun awt motif mtoolkit sun awt motif mtoolkit at org uispec j interception toolkit uispectoolkit buildunderlyingtoolkit uispectoolkit java at org uispec j interception toolkit uispectoolkit setup uispectoolkit java at org uispec j interception toolkit uispectoolkit init uispectoolkit java at org uispec j uispec j inittoolkit uispec j java at org uispec j uispec j init uispec j java ,Bug
reporting step documentation jbehave supports step documentation which is a cool feature if i add a javadoc comment to the method which implements a step i can see that comment in the jbehave editor when i use code completion however this information is not integrated in any of the jbehave reports a workaround might be to create a javadoc for the step classes i would like to suggest that this kind of report is produced by the jbehave storyreporterbuilder as part of the jbehave 's own reports ,New Feature
add meta tag support to gherkin story parser currently gherkinstoryparser does not support meta info gherkin provides support for tags which should be interpreted as no value meta properties and can be used to filter e g skip tag ,Improvement
improve extensibility of core elements some classes as embedder configuration and annotationbuilder have its attribute 's default values being initialized in its declaration statement to complicate a bit more those attributes are private to be able to extend those classes and be able to set default values properly we need to remove that initialization from the attribute declaration and put in some method with a protected visibility ,Improvement
add support for xwiki as rest provider support xwiki as rest provider,Improvement
add name resolving strategy for rest resources some rest providers are not case insensitive thus requiring a name resolving strategy to handle the resource name provide a mechanism to resolve the name defaulting to a strategy to convert to lower case ,Improvement
jbehave core jbehave jenkins plugin can not compile package reduce to trival since i did nt know you could get the hpi from a user can not compile jbehave core jbehave jenkins plugin project using mvn package steps to reproduce on windows os download or clone master jbehave core open cmd exe cd into the jbehave jenkins plugin directory run the following code mvn package code when running these are the initial results on master code c users qateam downloads jbehave core master jbehave jenkins plugin mvn package u info scanning for projects info info info building jbehave jenkins plugin snapshot info downloading downloaded b at kb sec downloading downloaded b at kb sec downloading downloaded b at kb sec downloading warning the pom for org jenkins ci plugins xunit jar is missing no dependency information available downloading downloading downloading downloading downloaded b at kb sec downloaded kb at kb sec warning could not transfer metadata org kohsuke stapler stapler maven metadata xml from to m g o public ublic hostname in certificate did n't match maven glassfish org maven java net or maven java net downloading downloaded kb at kb sec downloading downloaded b at kb sec downloading info info build failure info info total time s info finished at sun nov est info final memory m m info error failed to execute goal on project jbehave jenkins plugin could not resolve dependencies for project org jbehave jbehave jenkins plugin hpi snapshot could not find artifact org jenkins ci plugins xunit jar in central help error error to see the full stack trace of the errors re run maven with the e switch error re run maven using the x switch to enable full debug logging error error for more information about the errors and possible solutions please read the following articles error help code add the jenkins xunit repository to the pom to fix above problem code repositories repository id jenkins releases id url repository repositories code run the following code mvn package u code after running with the specified repository for jenkins xunit i get the following error code c users qateam downloads jbehave core master jbehave jenkins plugin mvn package u info scanning for projects info info info building jbehave jenkins plugin snapshot info downloading downloaded b at kb sec downloading downloaded b at kb sec downloading downloaded b at kb sec downloading downloading downloading downloading downloaded b at kb sec downloading downloaded kb at kb sec downloaded kb at kb sec warning could not transfer metadata org kohsuke stapler stapler maven metadata xml from to m g o public ublic hostname in certificate did n't match maven glassfish org maven java net or maven java net downloading downloading downloaded kb at kb sec downloading downloading downloaded b at kb sec info info maven resources plugin resources default resources jbehave jenkins plugin debug execute contextualize info using ' utf ' encoding to copy filtered resources info copying resources info copying resource info info maven compiler plugin compile default compile jbehave jenkins plugin info compiling source files to c users qateam downloads jbehave core master jbehave jenkins plugin target classes info info access modifier checker enforce default enforce jbehave jenkins plugin downloading warning the pom for org jenkins ci annotation indexer jar is missing no dependency information available downloading info info build failure info info total time s info finished at sun nov est info final memory m m info error failed to execute goal org kohsuke access modifier checker enforce default enforce on project jbehave jenkins plugin execution default enforce of goal org kohsuke access modifier checker enforce failed plugin org kohsuke access modifier checker or of its dependencies coul d not be resolved could not find artifact org jenkins ci annotation indexer jar in central help error error to see the full stack trace of the errors re run maven with the e switch error re run maven using the x switch to enable full debug logging error error for more information about the errors and possible solutions please read the following articles error help code so i added the dependency for jenkins annotation indexer to the pom to fix above problem code dependency groupid org jenkins ci groupid artifactid annotation indexer artifactid version version dependency code run the following code mvn package u code after running with the specified dependency for jenkins annotation indexer i get the following error code c users qateam downloads jbehave core master jbehave jenkins plugin mvn package u info scanning for projects info info info building jbehave jenkins plugin snapshot info downloading downloaded b at kb sec downloading downloaded b at kb sec downloading downloaded b at kb sec downloading downloading downloading downloading downloaded b at kb sec downloading downloaded kb at kb sec downloaded kb at kb sec warning could not transfer metadata org kohsuke stapler stapler maven metadata xml from to m g o public ublic hostname in certificate did n't match maven glassfish org maven java net or maven java net downloading downloading downloaded kb at kb sec downloading downloading downloaded b at kb sec info info maven resources plugin resources default resources jbehave jenkins plugin debug execute contextualize info using ' utf ' encoding to copy filtered resources info copying resources info copying resource info info maven compiler plugin compile default compile jbehave jenkins plugin info nothing to compile all classes are up to date info info access modifier checker enforce default enforce jbehave jenkins plugin downloading info info build failure info info total time s info finished at sun nov est info final memory m m info error failed to execute goal org kohsuke access modifier checker enforce default enforce on project jbehave jenkins plugin execution default enforce of goal org kohsuke access modifier checker enforce failed plugin org kohsuke access modifier checker or of its dependencies coul d not be resolved could not find artifact org jenkins ci annotation indexer jar in central help error error to see the full stack trace of the errors re run maven with the e switch error re run maven using the x switch to enable full debug logging error error for more information about the errors and possible solutions please read the following articles error help code stuck here just trying to build the hpi to put into jenkins using java version code c users qateam downloads jbehave core master jbehave jenkins plugin java version java version java tm se runtime environment build b java hotspot tm bit server vm build b mixed mode code using maven version code c users qateam downloads jbehave core master jbehave jenkins plugin mvn version apache maven ca a da d f ac af bb f f maven home c apache maven java version vendor oracle corporation java home c java jdk jre default locale en us platform encoding cp os name windows version arch amd family windows code ,Bug
allow configuration of freemarker templateloader based on classloader rather than class the freemarker templateloader is based on the class which does not always play well with all runtime envs in particular maven it would be better to have the templateloader based on the classloader which can default to the class ,Improvement
plugin execution not covered by lifecycle configuration generate jbehave project from archetype produces an invalid pom xml file plugin execution not covered by lifecycle configuration org jbehave jbehave maven plugin beta unpack view resources execution unpack view resources phase process resources plugins plugin groupid org jbehave groupid artifactid jbehave maven plugin artifactid version jbehave core version version executions execution id unpack view resources id phase process resources phase goals goal unpack view resources goal goals execution execution id embeddable stories id phase integration test phase configuration includes include embeddables include includes excludes ignorefailureinstories true ignorefailureinstories ignorefailureinview false ignorefailureinview threads threads metafilters metafilter metafilter metafilters configuration goals goal run stories as embeddables goal goals execution executions plugin ,Bug
support other languages when user creates a new story if you create a new story in eclipse always the english story template is used but if you write stories in another language you need another template for that other language it would be good if jbehave eclipse plugin could create a new story according to the language with is configured in eclipse preferences of course it is a lot of work translating the example text in all the languages that could be left in english with just translated keywords for given when and so on ,Improvement
allow step pattern parameter names to use a configurable character class upgrading from to you may have found that the parameter names could not contain digits this was due to a change jbehave which added support for unicode characters support for digits has now been restored and in addition the character class used to find parameter names has been made configurable defaulting to code java p l p n code to restrict parameter names to letters only use code java p l code ,Improvement
failures in view do not cause build to fail even when configured to not ignore failures in view running embeddables does not fail when failing stories occur currently it only uses flag for ignoring failure in stories ,Bug
of multiple exclusion meta filters only is evaluated assuming meta info noformat meta environment all skip noformat the following filter may not exclude the scenario although it should noformat environment preview skip noformat method match in metafilter returns immediately when filter expression does not match if environment is tested before skip match will return false and scenario will not be excluded the logic should be changed such that match will return true iff any exclusion filter matches the actual order of evaluation depends on the order of property names returned by getpropertynames which appears to be alphabetical noformat private boolean match properties properties meta meta for object key properties keyset string property string properties get key for string metaname meta getpropertynames if key equals metaname string value meta getproperty metaname if stringutils isblank value return true else if property contains return value matches property replace return properties get key equals value return false ,Bug
better integration with junit separate results for each story scenario example i would like each example in each scenario in each story to show up as distinct result in the junit test results within my ide and the junit reports this has the advantage that assertion failures are linked to example failures and can be clicked on in the ide to jump to source code of the offending failure currently i get a single failure in my ide and have to look through log files or look at the jbehave report the current annotatedpathrunner implementation extends org junit runners blockjunit classrunner and therefore uses the methods with a test annotation to drive the junit results in most jbehave tests there is only such method which means that there is only a single result in the junit reports ide and html i have started to implement a new org junit runner runner implementation which extends org junit runners parentrunner and can use the stories as the basis for generating the junit test results rather than the test case itself i have attached a screenshot and source code for running a single test jbehave listtest in eclipse the test case runs a single story list story you can see from the results that there is a hierarchy in the junit results for story scenario and example ,Improvement
reports are not showing properly all are showing as i used an example to create jbehave scenarios i fallowed as given in the jbehave documentation but facing a problem getting report generated i did n't find the solution to get count the scenarios and steps or testcases is their any configuration i am missing i am attaching all the files used thank you in advance ,Bug
step marked as pending without preceding failed step silent failure in a pull of master today but using that jbehave core with client code we have a case where the scenario output looks like given foo when bar and i never get to this line pending then it does not matter about this line not performed we can assert that i never get to this line matches a single well defined step with no sound alikes we ca n't see a failed line which is our usual experience with jbehave we can see a selenium screenshot but we do n't know what that pertains to and it does not show anything that looks like an error we 're not sure why it was produced ,Bug
allow stories that do n't match filters not to be reported currently stories that are not matched by filters are reported but not run allow option to silently ignore them ,Improvement
ignore comments in story meta jenkins barfs when finding during the xslt transform xunit plugin can we cater for comments amongst meta tags either parse and handle them or fail to parse explicitly ,Improvement
report stying not being generated i am using this report builder definition in a annotation setup as per the jbehave website documentation public static class myreportbuilder extends storyreporterbuilder public myreportbuilder super this withcodelocation codelocations codelocationfrompath build publish x this withrelativedirectory story reports this withdefaultformats this withformats console html the reports are being generated in the view directory however there are no images css or javascript being generated even though the html refers to them i 've scoured the web site documentation which suggests that they should be and tells you how to turn them off but not what to do if they are not there ,Bug
support loading stories from google docs as a ba i want to be able to write my story in google docs this has the advantage that the stories are in the cloud and multiple stakeholders ba developer work at the same time on the same document by using the google docs api a document can be exported to odt and be delegated to the odt support in jbehave attention the given patch contains also a fix for the class odfutils in the module jbehave odf the class odftextextractor is used to convert odt correctly to text ,New Feature
excluded scenarios should not be included into scenariosuccessful count excluded scenarios should not be included into scenariosuccessful count let 's say we have story with scenarios and metafilter will exclude of them this story will be reported then with total scenarios successful scenarios and excluded ,Bug
compactify method and annotation information in beforeorafterfailed message as paul noted the message in the beforeorafterfailed message can be too verbose and confusing when reading logs should be shorted to include method short name annotations short names and class e g method afailingbeforescenariomethod annotated with beforescenario in class org jbehave core steps somesteps failed java lang runtimeexception,Improvement
more fined grained control over scope real hooks listeners for scope changes for di container setup to use it would be nice to compose to of a number of strategies application scope singleton scope in spring guice parlance new component per story new component per scenario new component per step it would be nice to effect this without before afterstory scenario etc ,New Feature
ansi coded console output as contributed by adriano bonat ,New Feature
can we disassociate pendingstepstrategy and failurestrategy please and impls there is no benefit from a usability pov for them being part of the same hierarchy in fact its difficult to explain to newbies why that needs to be the case in code there 's only storyrunner that holds on to threadlocals private threadlocal failurestrategy currentstrategy new threadlocal failurestrategy private threadlocal failurestrategy failurestrategy new threadlocal failurestrategy private threadlocal pendingstepstrategy pendingstepstrategy new threadlocal pendingstepstrategy which is also hard to explain why ,New Feature
allow system properties to be specified for annotatedembedderrunner the annotatedembedderrunner is missing the specification of system properties via the usingembedder ,Improvement
 before afterstories executions that have failed should be highlighted in red in the reports hml entries these are executions that are not bound to scenarios the failed status in the reports html should be triggered by either failed scenarios or failed steps ,Improvement
ignorable steps before and steps should not be marked as pending pending step generator should not mark as pending and generate methods for ignorable steps before and steps ,Bug
beforestories xml can be length causing xunit to fail a jenkins job never fear the following can fix it so that the jenkins job can complete find workspace project target jbehave maxdepth type f size exec rm f ,Bug
lines starting scenario can not be commented out devs often comment out all scenarios bar as they debug it commenting out of steps sure that works commenting out of the scenatio header sadly its ignored,Bug
add support for annotated steps before and after example scenarios it would be nice to have annotations or any other way to run some methods before and after each example ,New Feature
table parameters should be formatted as styleable html tables allow table parameters to be formatted as html tables and styleable as other tables ,Improvement
lazy instantiation of steps classes only if candidate steps are matched as suggested by paul the eager instantiation of steps classes is unnecessary candidate steps can be matched using the steps type and the steps instances should be instantiated only if the candidate steps are matched ,New Feature
ant task runstorieswithannotatedembedderrunner not passing system properties to embedder i 'm trying to run jbehave from ant using the following ant code code xml taskdef name runstorieswithannotatedembedderrunner classname org jbehave ant runstorieswithannotatedembedderrunner classpathref integration tests classpath runstorieswithannotatedembedderrunner includes storyembedder java sourcedirectory src integration systemproperties java awt headless true web project dir build integration web dir ignorefailureinstories true ignorefailureinview false generateviewafterstories true code at the momment i 'm getting a class not found which the story embedder i 've written starts up does n't happen from a junit run inside eclipse i think that it 's running from the default directory because it appears that the systemproperties are not making it through to the embedder here 's the log showing the startup code run bdd tests runstorieswithannotatedembedderrunner running stories with annotated embedder org jbehave core junit annotatedembedderrunner runstorieswithannotatedembedderrunner found class names au com sensis wireless smsmanager integration bdd stories annotatedstoryembedder runstorieswithannotatedembedderrunner debug runstorieswithannotatedembedderrunner processing system properties code as you can see it 's reporting no properties passed digging into the ant task code supports that the properties are not getting through but from what i can see in the source there is no obvious reason possibly the code that loads the properties has a bug and is throwing an exception because it 's try catch silently swallows any errors ,Bug
allow specification of configuration implementation class via configure annotation currently starts from mostusefulconfiguration as implementation on which other annotated properties are applied in some cases e g seleniumconfiguration user needs to specify a different starting implementation e g seleniumconfiguration also the specification of the implementation would allow users to use a custom implementation ,Improvement
storyreporterbuilder does not have an easy way to provide custom storyreporter s i recently wanted to add my own storyreporter to every story and found it quite difficult it would be great if storyreporterbuilder could have of the following methods added withstoryreporters storyreporter storyreporters addstoryreporter storyreporter storyreporter the only way i could find was to override storyreporterbuilder build string storypath and use a delegatingstoryreporter to include my custom storyreporter s ,Improvement
curtailed stack traces for known failures public void mystep throw new knownfailure corba down if we threw the above from the middle of a step jbehave could list the step as failing without stack trace in the outputs ,Improvement
storyrunner failure strategy is not set when running before or after stories steps in multiple threads i got following exception when building attached project mvn clean install test set pl mmadej jbehave jbehavestoriestest tests run failures errors skipped time elapsed sec failure run with no replacement story pl mmadej jbehave jbehavestoriestest time elapsed sec error org jbehave core embedder embedder runningstoriesfailed failures in running before or after stories steps at org jbehave core embedder embedder runstoriesaspaths embedder java at pl mmadej jbehave jbehavestoriestest run jbehavestoriestest java at sun reflect nativemethodaccessorimpl invoke native method at sun reflect nativemethodaccessorimpl invoke nativemethodaccessorimpl java at sun reflect delegatingmethodaccessorimpl invoke delegatingmethodaccessorimpl java please investigate this error happens with jbehave when i 'm using everything looks ok internally there is npe in storyrunner currentstrategy get handlefailure storyfailure get currentstrategy get returns null please investigate thanks in advance for your help,Bug
filter out tests at the scenario level only the filtering by metafilter is applied twice once to filter out stories and once to filter out scenarios given the following situation a scenario is marked smoke the containing story is not tagged in any way a test run is executed using meta filter smoke in this case the scenario would not be run as the story is filtered out before the meta information of the scenario has a change to be evaluated stories should not be ignored when they do n't match a positive meta filter like smoke as their scenarios might match that meta filter my thoughts i think filtering by meta could only be applied to scenarios each scenario could inherit the meta of the containing story and be evaluated as such filtering out stories right away is not all that useful ,Improvement
before after story scenario methods could accept parameters that have meaning at that moment for example bq public void mybeforestory named somemetatag string somemetatag this would be a poor mans version of jbehave ,New Feature
scenario level tag is ignored by meta filter i created the attached project which uses a very simple story with scenarios each scenario has a different author i would like to run the scenario written by author a using metafilters metafilter author a metafilter metafilters but that does n't run any scenarios filtering with author a works fine attached project is self contained and does n't have any external depdendencies see maven details below thanks edgardo please see further details and mauro 's analysis on ,Bug
examples table for subset of steps is great but pertains to a single step quote given i 'm on the foobar page which is mins of clicking through prelim pages when i enter foo in the foo field then the bar field is auto completed with bar examples foo bar eggs bacon toast marmite quote suggests that all the given when then steps are repeated in the linked to example it is the only given what this change is about is the fact that only the when then steps need to be repeated this is implicit because the given line does not refer to any of the table params if this needs to be explicit it could be a team 's choice to set this for the entire set of stories bq configuration setpartialexamplestablesexpansionperscenario true or it could be specified in the story itself quote given i 'm on the foobar page which is mins of clicking through prelim pages when i enter foo in the foo field then the bar field is auto completed with bar examples foo bar eggs bacon toast marmite quote ,New Feature
template based reporters currently most reporters are printstream based and configurable via a set of properties provide template based implementations that build up the report context during the execution generate the report using the context at the end of the execution using a configurable template,New Feature
unpack view resources goal requires resources to be in compile scope because i run jbehave in the test scope of the same project that it is testing i can not use the compile scope for jbehave dependencies however the maven unpack view resources goal requires the resources to be in compile scope this means that they get included in my final war when i switch them to test scope the unpack view resources goal does n't find them i suppose the best fix would be to allow the unpack view resources goal to have its scope configured in the same way as the run stories goals ,Improvement
steps could benefit from a pre requisite check an example prerequisitehandler prh new prerequisitehandler public void prerequisitecheck object instance method method string url webdriverprovider get getcurrenturl string urlpart geturlpartfromannotationonmethod method assertthat url contains urlpart configuration useprerequisitehandler prh webdriver assumed page checking before invoking a step is use of a pre requisite ultimately this is a jb core enhancement and a jb web selenium specialization ,New Feature
add failed step as uuidexceptionwrapper message to facilitate debugging it may be useful to have in the exception message the step that failed ,Improvement
use of pagefactory webdriver idiom can access lazywebdriver instance but required extended interfaces like javascriptexecutor makenonlazy should be protected so it can be called by subclasses ,Bug
bad encoding in jbehave raports with default configuration from jbehave archetype in windows i have created project from archetype with command mvn archetype generate darchetypegroupid org jbehave darchetypeartifactid jbehave spring archetype and edited my story file added some international chars after this there is a scenario with some pending steps a should be scenario a scenario with some pending steps a here is proper encoded letters i have edited pom xml and added project build sourceencoding utf project build sourceencoding project reporting outputencoding utf project reporting outputencoding in properties section the html and xml raport should be properly encoded after this i think option dfile encoding utf should be not required for this maven project should have identical results on all platforms if properly configured ,Bug
flash support a webdriverprovider implementation that supports invocation of swf object methods via javascript ,New Feature
when story has multiple failed scenarios only screenshot is created when story has multiple failed scenarios only screenshot is created problem is storyrunner holds first failure for the rest of the story webdriverscreenshotonfailure then generates all screenshots from the same guid and writing them them all into the same file ,Bug
ant tasks running with incorrect classpath i 've been trying to make this work for hours now it appears that the ant tasks run the embedders with the classpath used to run ant and that there is no way to override this this means i can not run jbehave against the classpaths used to build and test the application how do we specify a classpath for jbehave 's ant tasks ,Bug
story execution not failing fast when ignorefailuresinstories false this is a regression introduced with multi thread support ,Bug
add time duration to story statistics and reports view add story time duration in ms,Improvement
per stories lifecycle steps requires same thread executor service as of version jbehave embedder allows the specification of a custom executorservice for the story execution per stories lifecycle steps perstoriesseleniumsteps and perstorieswebdriversteps will require a same thread executor service e g the provided by guava 's moreexecutors samethreadexecutor javadoc should be updated to make the use aware of this requirements examples should show how to support it per stories lifecycle ,Improvement
annotated embedder runner class should be read from annotation when running in cli as noted by cristiano gavi o the ant and maven configuration of the annotatedembedderrunner class is redundant as it can be read from the annotated value ,Improvement
givenstories path list should be more tollerant with spaces we should allow paths to be padded with spaces ,Improvement
storyreporter forces me to write non thread safe code the storybuilder interface includes the following methods void beforestory story story boolean givenstory void beforescenario string scenariotitle void beforeexamples list string steps examplestable table which forces me to store the story and scenario in local variables in order to know exactly which examples are about to be run in my beforeexamples method this results in a slightly ugly but definately not thread safe storybuilder implementation it also forces me to implement beforestory and beforescenario when i was actually only interested in beforeexamples if the methods were void beforestory story story boolean givenstory void beforescenario story story boolean givenstory string scenariotitle void beforeexamples story story boolean givenstory string scenariotitle list string steps examplestable table i would not need to keep track of the current state and my implementation could be thread safe and prettier ,Improvement
